id,battery_power,m_dep,mobile_wt,px_height,px_width,ram,sc_h,sc_w,talk_time,f_camera,camera,memory,wifi,price,gen_ord,cores_ord,speed_ord,wifi_ord,bluetooth_bin,screen_LCD,screen_Touch,sim_Dual,sim_Single
1408,1791,0.5,110,371,682,594,17,8,16,1.0,4.0,34243,a,804,2,4,0,2,True,1,0,1,0
1410,856,0.6,115,395,1027,2439,6,3,12,0.0,7.0,13960,a,1120,2,0,1,2,False,0,1,1,0
1411,714,0.3,145,643,1527,2302,12,10,10,1.0,2.0,30745,b,482,0,3,0,1,True,0,1,0,1
1412,951,0.6,81,854,935,1083,16,11,16,6.0,17.0,15662,none,825,2,1,0,0,False,0,1,0,1
1413,1303,0.4,109,1335,1873,2219,9,3,15,6.0,15.0,10811,a,970,2,7,1,2,True,0,1,0,1
1414,1550,0.1,126,1541,1619,1571,12,3,14,2.0,5.0,32662,none,909,0,6,2,0,True,1,0,0,1
1415,1759,0.4,101,382,1163,2107,18,5,16,10.0,13.0,15426,none,1026,2,3,1,0,True,0,1,0,1
1416,1448,0.2,100,846,1144,593,9,4,18,18.0,19.0,2496,b,575,1,4,0,1,False,0,1,1,0
1417,1987,0.7,119,960,1925,857,12,4,6,0.0,18.0,50588,none,924,1,7,1,0,True,0,1,0,1
1418,908,0.6,95,154,941,3518,16,12,7,1.0,2.0,44252,g,827,1,4,1,3,False,0,1,0,1
1419,820,0.3,160,468,694,1284,17,7,17,2.0,4.0,58653,b,558,0,3,0,1,False,1,0,1,0
1420,904,0.6,147,1094,1496,545,19,18,16,4.0,7.0,19285,none,572,0,5,2,0,False,1,0,1,0
1421,667,0.1,149,272,870,3566,9,5,12,4.0,10.0,6458,b,884,2,5,1,1,False,1,0,1,0
1422,1109,0.1,173,165,1103,2821,13,5,17,1.0,4.0,34540,a,820,1,0,1,2,False,1,0,0,1
1423,1333,0.7,183,394,1301,3442,18,16,5,3.0,5.0,59508,none,1252,2,6,1,0,False,0,1,0,1
1425,1600,0.6,88,831,1713,1179,10,3,18,1.0,9.0,19485,b,628,0,5,2,1,False,1,0,1,0
1427,1489,0.4,169,923,1759,1663,9,3,14,0.0,1.0,9389,b,537,1,2,1,1,False,1,0,1,0
1429,1581,0.4,172,693,850,1384,19,9,2,9.0,19.0,41283,b,542,0,3,1,1,True,0,1,0,1
1430,1672,0.5,172,1250,1435,1348,11,6,7,1.0,4.0,44796,n,1007,2,7,1,4,True,0,1,1,0
1431,1283,0.2,80,1135,1923,3957,17,15,6,0.0,6.0,27380,none,835,2,3,0,0,True,1,0,1,0
1434,1811,1.0,115,204,1132,348,17,11,18,0.0,0.0,32330,b,704,1,5,0,1,True,1,0,1,0
1435,688,0.2,109,376,1957,1382,12,7,8,9.0,20.0,40418,none,497,0,4,2,0,True,0,1,0,1
1436,514,0.7,141,1083,1492,980,13,7,16,5.0,8.0,18567,a,577,0,1,2,2,True,1,0,1,0
1438,915,0.3,91,875,1316,378,11,6,9,8.0,20.0,31246,none,701,2,2,1,0,False,0,1,0,1
1441,599,0.3,186,103,646,3396,5,3,7,0.0,1.0,64561,none,1211,2,7,2,0,True,1,0,0,1
1442,973,0.5,196,105,588,1861,13,10,16,5.0,7.0,53915,none,565,0,4,0,0,False,0,1,1,0
1443,1180,0.1,90,168,540,348,7,5,19,0.0,1.0,27538,b,749,2,5,2,1,True,0,1,0,1
1445,659,0.3,169,659,730,2190,16,10,16,7.0,10.0,5705,none,804,2,7,0,0,False,0,1,1,0
1446,1142,0.7,190,534,855,663,12,4,5,6.0,8.0,6430,a,502,0,7,1,2,True,0,1,1,0
1447,1002,0.4,185,285,512,961,10,7,19,16.0,18.0,11463,b,677,2,5,2,1,False,1,0,1,0
1449,602,0.9,141,1571,1717,2189,7,5,16,9.0,18.0,50500,none,652,0,7,0,0,False,0,1,0,1
1450,1249,0.8,140,605,1193,531,18,10,13,3.0,8.0,55561,a,751,2,2,0,2,True,0,1,0,1
1451,531,0.5,121,158,1657,2331,18,12,20,0.0,3.0,12575,g,1005,2,3,0,3,True,1,0,1,0
1452,1450,0.6,114,1573,1639,794,11,5,9,1.0,4.0,31187,b,620,0,4,1,1,False,0,1,0,1
1454,832,0.6,198,343,1431,1666,15,4,20,5.0,8.0,22499,a,965,2,0,0,2,True,0,1,0,1
1455,867,0.1,159,289,724,2157,8,6,18,0.0,0.0,57308,none,737,2,3,1,0,True,1,0,0,1
1456,1404,0.9,151,1703,1880,1196,10,6,5,16.0,20.0,44352,n,716,0,0,1,4,False,1,0,0,1
1457,840,0.7,150,1482,1591,2072,10,8,19,6.0,7.0,33633,none,661,0,5,0,0,False,0,1,1,0
1459,1927,0.4,190,491,1506,2916,16,11,18,3.0,12.0,11549,a,962,0,7,0,2,False,0,1,1,0
1461,1201,0.4,198,1151,1723,726,11,4,3,1.0,5.0,10516,none,641,2,5,0,0,True,0,1,0,1
1462,1796,0.9,184,1024,1363,3577,17,7,4,4.0,11.0,44572,none,1316,1,1,2,0,True,0,1,0,1
1463,1147,0.7,158,1085,1134,2627,18,3,15,11.0,13.0,28237,g,1191,1,5,0,3,False,1,0,1,0
1464,776,1.0,146,991,1803,685,15,11,7,0.0,9.0,20395,a,849,2,3,1,2,True,0,1,0,1
1466,1045,0.1,175,1078,1564,2137,11,8,12,3.0,7.0,40661,g,1137,2,5,1,3,True,1,0,1,0
1468,1425,0.5,89,396,1648,3771,10,3,9,0.0,2.0,33901,b,1316,2,2,0,1,True,1,0,0,1
1469,726,0.8,94,323,978,1342,16,11,4,0.0,20.0,40629,a,727,2,3,1,2,False,0,1,0,1
1471,714,0.1,197,1750,1857,1164,15,12,19,5.0,6.0,11331,none,1088,2,2,1,0,True,0,1,1,0
1472,1595,0.9,88,1475,1988,908,18,13,6,1.0,20.0,63505,g,864,0,0,1,3,False,1,0,1,0
1473,541,0.4,127,1836,1873,1019,19,9,15,0.0,0.0,10746,none,821,2,3,1,0,False,0,1,0,1
1476,1638,0.2,189,440,563,2299,19,9,9,6.0,11.0,2658,n,745,1,0,1,4,False,0,1,0,1
1478,1254,0.2,149,204,1021,3011,7,4,12,0.0,10.0,44128,none,839,2,0,2,0,True,0,1,0,1
1480,603,0.7,114,1003,1284,1543,7,5,19,8.0,20.0,12693,none,581,1,5,1,0,False,0,1,0,1
1482,520,0.8,145,264,519,2753,13,7,17,0.0,14.0,30960,a,788,2,5,2,2,False,1,0,0,1
1483,565,0.1,158,543,703,2156,13,6,6,1.0,8.0,50626,b,628,1,1,0,1,False,0,1,1,0
1484,1689,0.5,150,467,675,2637,8,4,3,11.0,15.0,9446,none,963,1,4,0,0,True,1,0,0,1
1485,742,0.7,104,875,925,331,11,8,7,0.0,1.0,21715,none,587,1,7,2,0,True,1,0,0,1
1486,1143,1.0,125,1116,1724,1214,12,5,16,1.0,6.0,22606,none,702,2,2,1,0,False,0,1,1,0
1487,761,0.8,196,1325,1945,2248,19,3,15,9.0,15.0,2953,n,888,1,6,0,4,True,0,1,0,1
1489,772,0.6,134,552,1802,422,7,6,15,7.0,8.0,8833,none,596,2,6,1,0,True,1,0,1,0
1493,1183,0.1,120,268,1010,1152,8,3,3,3.0,12.0,48497,none,769,2,7,0,0,True,1,0,1,0
1494,574,0.5,118,382,1364,1303,8,4,2,0.0,2.0,26183,a,825,2,5,1,2,True,1,0,1,0
1498,881,0.5,160,115,636,2110,18,9,6,1.0,6.0,64369,b,652,1,2,1,1,False,0,1,0,1
1501,1970,1.0,132,1399,1684,1658,15,9,20,0.0,0.0,15599,b,1130,2,1,0,1,True,0,1,1,0
1503,1762,0.1,157,643,790,1380,14,5,14,7.0,10.0,60425,none,768,1,3,0,0,False,1,0,0,1
1505,852,0.8,160,683,1349,315,7,6,20,5.0,9.0,8204,none,689,2,4,1,0,False,1,0,1,0
1507,1575,0.2,185,492,818,2182,7,3,17,0.0,20.0,11395,none,1064,2,6,2,0,False,0,1,1,0
1508,1554,0.1,105,699,1492,2184,13,9,20,7.0,18.0,23909,n,864,1,5,2,4,False,1,0,1,0
1511,1063,0.9,155,394,849,1919,12,10,20,7.0,10.0,3559,none,812,1,3,1,0,False,0,1,0,1
1512,1695,0.4,84,713,1742,3296,17,6,14,1.0,10.0,34482,none,826,0,4,2,0,False,1,0,1,0
1513,1343,0.9,81,1063,1205,462,18,7,11,5.0,10.0,14543,a,830,2,7,2,2,False,0,1,1,0
1514,834,0.2,123,1421,1463,1591,11,9,20,2.0,16.0,27772,none,810,2,0,0,0,False,0,1,0,1
1515,595,0.4,122,623,816,1593,19,11,2,0.0,18.0,20205,a,798,2,1,2,2,False,1,0,0,1
1517,911,0.7,199,1563,1692,2933,16,3,11,3.0,4.0,14200,none,991,0,3,1,0,False,0,1,1,0
1518,844,0.9,197,777,1995,3154,14,11,7,1.0,2.0,22837,none,820,2,6,1,0,False,1,0,1,0
1520,1883,0.1,87,203,915,3563,17,10,3,9.0,16.0,24211,none,828,0,0,1,0,False,1,0,0,1
1521,1128,0.6,147,938,1226,1440,17,15,19,6.0,7.0,33428,none,826,1,7,0,0,True,1,0,1,0
1522,826,0.6,117,1077,1183,1907,15,14,5,14.0,17.0,57563,none,766,2,1,2,0,True,1,0,1,0
1523,1650,0.7,89,773,881,324,14,10,2,0.0,1.0,38517,n,856,2,0,2,4,False,0,1,0,1
1524,1162,0.5,104,332,866,1404,10,3,15,0.0,10.0,50440,b,763,1,3,1,1,False,0,1,0,1
1525,1517,0.8,169,570,1645,2738,18,16,12,2.0,18.0,8941,none,927,2,3,2,0,False,1,0,0,1
1526,963,0.8,156,742,821,2722,12,6,16,1.0,3.0,60633,none,1113,2,2,0,0,False,1,0,0,1
1527,1837,0.9,103,1420,1539,2294,8,7,20,5.0,6.0,12475,a,1211,2,7,1,2,False,1,0,1,0
1528,1028,0.1,193,1801,1923,1424,18,4,13,1.0,10.0,30492,g,1035,2,0,2,3,True,1,0,0,1
1529,1831,1.0,189,1693,1790,1133,14,3,10,4.0,9.0,55905,none,866,0,7,1,0,True,0,1,1,0
1531,1770,0.6,183,1098,1373,3785,13,10,14,0.0,5.0,9406,b,1144,1,5,2,1,True,1,0,0,1
1535,600,0.8,199,486,1032,3495,17,4,7,9.0,15.0,6411,none,800,2,1,1,0,True,0,1,0,1
1539,875,0.7,146,469,853,702,19,15,15,1.0,8.0,30573,b,637,1,7,0,1,True,0,1,1,0
1541,823,0.2,182,1180,1350,3894,13,10,9,9.0,16.0,18102,none,1301,2,4,1,0,False,0,1,1,0
1542,1908,1.0,111,140,1046,2944,19,17,17,9.0,19.0,30180,a,760,2,1,0,2,False,1,0,0,1
1543,790,0.1,89,1100,1437,3424,13,11,9,7.0,8.0,44672,none,1026,2,7,0,0,False,0,1,1,0
1544,1330,0.5,177,194,892,2678,9,4,14,1.0,5.0,39727,a,855,1,0,1,2,True,0,1,1,0
1545,1660,0.7,100,440,569,2424,12,5,9,2.0,8.0,15418,none,958,2,7,0,0,False,0,1,0,1
1546,1776,0.9,82,1563,1803,2671,15,10,12,2.0,16.0,20610,a,857,0,5,1,2,False,0,1,0,1
1548,1410,0.3,92,192,1311,2304,18,4,18,0.0,1.0,15457,none,774,2,2,0,0,True,0,1,1,0
1550,1280,1.0,108,356,588,2335,6,4,2,0.0,1.0,39167,g,778,2,6,1,3,True,1,0,0,1
1552,1562,0.1,140,1032,1776,2096,15,3,3,0.0,1.0,55450,none,658,0,7,0,0,True,1,0,0,1
1555,1110,0.9,192,1179,1262,456,12,8,18,1.0,2.0,42360,none,575,1,4,0,0,False,0,1,0,1
1558,769,0.2,112,1385,1780,941,15,8,20,12.0,19.0,54672,b,660,2,3,0,1,False,1,0,1,0
1559,671,0.1,95,614,1617,2278,13,4,2,7.0,19.0,2254,none,918,2,5,2,0,False,1,0,0,1
1560,1872,0.5,172,672,1088,2273,8,4,8,5.0,10.0,27160,a,1173,2,3,0,2,False,1,0,0,1
1561,1076,0.7,191,1088,1718,2355,17,16,2,0.0,0.0,14655,g,891,2,4,2,3,False,0,1,1,0
1562,1325,0.1,146,499,695,2328,17,10,2,2.0,10.0,50451,none,953,1,0,1,0,False,1,0,0,1
1563,911,0.5,182,157,763,2638,8,4,13,1.0,2.0,28589,n,1056,2,1,1,4,True,0,1,1,0
1564,1273,0.6,178,485,1399,558,8,5,13,1.0,14.0,23677,none,779,1,5,0,0,True,1,0,0,1
1567,940,0.7,115,499,1090,2192,15,13,9,0.0,1.0,16409,b,547,1,3,2,1,False,0,1,0,1
1568,729,0.6,135,563,1055,3397,19,15,17,0.0,2.0,14599,a,956,1,5,1,2,True,1,0,0,1
1569,1494,0.9,93,944,1003,1208,14,13,17,6.0,17.0,3643,none,814,2,6,2,0,False,0,1,0,1
1570,1546,0.7,124,1138,1491,267,12,10,16,2.0,6.0,27068,none,839,2,1,1,0,True,0,1,1,0
1571,1253,0.9,113,161,647,3518,7,3,8,0.0,10.0,34553,g,1189,2,3,0,3,False,0,1,0,1
1574,1628,0.1,136,500,1713,3358,17,11,12,11.0,13.0,56456,g,1038,1,1,1,3,True,0,1,1,0
1575,625,0.8,138,203,1771,2929,10,4,17,2.0,3.0,42901,none,793,1,7,2,0,False,1,0,1,0
1576,1110,0.3,153,961,1950,624,9,7,15,2.0,5.0,12314,none,882,2,7,1,0,False,1,0,0,1
1578,1856,0.1,155,277,1155,2052,17,6,10,0.0,1.0,24099,none,1153,2,4,0,0,False,0,1,1,0
1580,1897,0.3,154,630,738,412,17,11,2,2.0,7.0,54418,none,970,2,1,1,0,True,1,0,0,1
1582,1171,0.3,167,248,755,263,6,5,8,2.0,19.0,19708,none,474,0,6,1,0,True,1,0,1,0
1583,964,0.7,86,225,1234,2577,17,16,5,0.0,0.0,22797,none,987,2,7,1,0,False,0,1,0,1
1585,1992,0.1,141,649,895,3206,10,9,10,11.0,14.0,2483,none,1105,1,0,0,0,True,0,1,1,0
1588,1880,0.1,200,930,1983,1930,17,7,15,11.0,14.0,35945,none,820,0,3,1,0,True,0,1,0,1
1589,1765,0.7,87,835,1175,3695,6,5,18,3.0,7.0,11272,none,1225,1,1,1,0,False,1,0,0,1
1591,1830,0.9,191,460,1583,2334,8,7,14,0.0,12.0,7304,none,664,0,5,0,0,False,0,1,0,1
1592,826,0.7,187,778,1615,1998,17,4,17,3.0,19.0,62377,none,628,0,3,0,0,False,1,0,0,1
1599,1166,0.5,80,437,638,3887,8,6,7,7.0,11.0,58974,n,1085,1,0,0,4,True,1,0,0,1
1600,1776,0.1,172,278,623,1813,16,13,20,10.0,16.0,35186,b,646,1,3,1,1,True,0,1,1,0
1602,1494,0.2,101,979,1190,3614,15,12,9,4.0,17.0,24423,none,1382,2,0,1,0,False,1,0,1,0
1604,1179,0.9,154,913,1429,543,8,7,18,1.0,17.0,5603,b,490,0,4,0,1,True,1,0,0,1
1605,513,0.4,174,282,710,3400,16,6,13,8.0,13.0,27858,n,999,0,7,1,4,False,0,1,0,1
1606,557,0.2,89,322,710,2623,17,16,16,3.0,4.0,17303,none,634,0,5,0,0,False,1,0,1,0
1607,744,0.5,105,1252,1963,2700,9,3,19,0.0,2.0,33469,none,831,2,3,1,0,False,1,0,1,0
1609,1148,0.3,170,606,688,3127,10,7,11,0.0,20.0,58578,none,915,2,4,2,0,False,1,0,1,0
1610,1793,0.7,175,655,1459,2803,19,9,6,12.0,17.0,44236,g,931,2,4,2,3,False,0,1,0,1
1611,1310,0.2,150,954,970,2518,18,17,5,3.0,11.0,15672,n,939,0,4,2,4,False,0,1,1,0
1613,1676,0.2,145,134,1197,2515,14,8,4,2.0,3.0,37178,a,697,1,0,1,2,False,1,0,0,1
1614,1001,0.2,117,922,1836,3654,13,9,10,1.0,7.0,40156,a,1273,1,2,2,2,False,0,1,1,0
1616,1986,0.1,89,251,599,3476,11,8,17,7.0,19.0,39393,none,1165,2,6,0,0,True,0,1,1,0
1617,634,0.2,192,1362,1853,3242,18,11,4,5.0,12.0,41433,b,1109,1,0,0,1,True,1,0,0,1
1618,502,1.0,82,281,1159,2666,5,4,20,7.0,8.0,52484,none,730,1,5,0,0,False,0,1,0,1
1619,1641,0.7,97,224,1994,1695,13,6,17,6.0,7.0,48839,g,912,1,7,1,3,False,1,0,0,1
1620,623,0.2,189,778,844,3510,14,4,18,0.0,1.0,15091,n,1241,2,2,1,4,False,1,0,1,0
1621,962,0.1,161,546,1424,3438,14,3,20,3.0,20.0,17603,none,506,0,7,1,0,True,1,0,1,0
1622,1057,0.1,97,397,891,2033,16,9,2,3.0,10.0,41804,none,971,2,3,2,0,True,0,1,0,1
1623,1862,1.0,182,386,1046,1017,11,3,9,1.0,2.0,62871,none,810,1,0,1,0,False,1,0,0,1
1626,841,0.3,81,125,675,957,6,5,11,6.0,14.0,11404,none,873,2,4,0,0,False,0,1,0,1
1627,865,0.1,89,335,1009,3494,13,3,14,5.0,12.0,16489,n,800,0,3,2,4,False,1,0,0,1
1628,999,1.0,165,342,1641,3083,8,4,11,11.0,13.0,56497,a,912,2,3,2,2,False,0,1,1,0
1629,1232,0.9,131,625,761,1656,8,4,15,12.0,14.0,30964,a,731,1,5,1,2,False,0,1,0,1
1632,1362,0.5,186,600,1042,3629,19,17,5,0.0,4.0,47438,a,829,0,5,2,2,True,0,1,0,1
1633,1469,0.5,169,484,711,1687,15,5,5,11.0,14.0,44307,b,1042,2,1,1,1,False,0,1,1,0
1634,986,0.8,182,199,679,1149,8,7,18,13.0,20.0,28357,none,780,2,3,0,0,True,0,1,0,1
1636,1561,0.5,134,885,1811,1783,13,12,10,10.0,13.0,4277,none,1211,2,1,0,0,False,0,1,1,0
1637,1695,0.5,189,308,1208,1629,8,6,11,2.0,13.0,47326,none,989,2,4,0,0,True,0,1,1,0
1638,667,0.8,185,1015,1947,2528,11,8,8,3.0,7.0,8307,none,639,0,0,2,0,False,0,1,1,0
1639,1768,0.8,88,1303,1814,3256,9,6,5,0.0,2.0,2894,none,1261,2,6,1,0,True,0,1,0,1
1640,1269,1.0,180,406,1036,2341,10,9,16,16.0,17.0,41432,b,688,0,7,2,1,True,1,0,1,0
1641,1109,0.9,151,124,833,2785,15,10,16,6.0,12.0,57522,none,603,1,0,2,0,True,1,0,1,0
1643,1713,0.7,199,108,1963,1513,15,6,2,9.0,16.0,5654,n,897,2,5,1,4,True,1,0,0,1
1645,1940,0.2,194,588,1809,820,19,18,3,0.0,1.0,5077,a,750,2,3,1,2,True,0,1,1,0
1646,855,0.5,159,1028,1196,1875,16,8,8,2.0,3.0,59708,a,831,2,1,0,2,True,0,1,0,1
1648,645,1.0,174,278,584,3615,18,8,13,10.0,14.0,63550,a,1133,2,3,2,2,False,1,0,0,1
1649,1307,0.6,88,897,1103,1412,16,9,5,2.0,3.0,7396,a,685,0,6,1,2,False,1,0,0,1
1651,1509,0.3,81,1010,1684,1540,12,8,3,5.0,8.0,50463,none,1061,1,3,0,0,False,0,1,1,0
1653,1190,0.2,93,1399,1646,3610,13,7,9,0.0,1.0,40675,a,1052,0,4,1,2,False,1,0,1,0
1657,1208,1.0,175,691,1028,2201,17,16,12,5.0,19.0,16271,none,1040,2,0,2,0,False,1,0,0,1
1658,1812,1.0,162,380,1550,3338,18,13,11,4.0,15.0,42251,n,1326,2,6,1,4,True,0,1,1,0
1659,770,0.2,196,603,1483,3473,7,3,4,6.0,9.0,61757,b,774,0,3,1,1,True,1,0,1,0
1660,1559,0.3,114,117,681,2203,7,5,15,10.0,17.0,10736,n,896,2,7,1,4,True,0,1,1,0
1661,1902,0.2,155,766,877,940,14,10,15,10.0,11.0,13666,none,852,1,3,0,0,False,0,1,0,1
1662,1751,0.6,146,1499,1952,1155,19,14,12,1.0,9.0,4684,g,938,0,7,2,3,False,0,1,0,1
1664,1288,0.2,115,988,1503,1882,16,6,10,3.0,6.0,61192,b,876,2,5,0,1,False,1,0,1,0
1665,1003,0.6,119,190,1905,1798,16,7,10,16.0,19.0,15906,none,749,2,7,2,0,True,1,0,0,1
1669,1487,0.8,120,857,989,2003,12,4,3,5.0,7.0,41971,none,832,2,1,1,0,False,1,0,0,1
1673,1504,0.3,152,395,1853,1788,13,11,13,7.0,9.0,25941,b,893,2,3,1,1,False,1,0,1,0
1674,1945,0.7,112,1064,1540,3322,18,7,20,3.0,5.0,26473,a,1138,0,5,1,2,False,1,0,0,1
1675,1630,0.9,80,712,1726,1751,12,10,20,0.0,1.0,32913,b,1082,2,5,2,1,True,1,0,1,0
1676,1125,0.4,117,774,939,1641,14,8,12,10.0,14.0,23442,none,772,1,0,2,0,True,0,1,0,1
1677,614,0.1,178,1012,1040,2854,10,7,12,4.0,7.0,50862,g,943,2,6,0,3,True,1,0,0,1
1680,1826,0.6,172,973,1633,1612,17,9,17,5.0,6.0,49764,none,987,2,7,0,0,True,0,1,1,0
1681,807,0.2,127,245,829,2319,5,4,4,0.0,0.0,37862,none,665,0,3,0,0,True,1,0,1,0
1682,1996,0.1,138,937,1083,1258,17,14,16,0.0,4.0,7543,none,939,2,4,2,0,True,1,0,1,0
1683,1083,0.7,158,937,1164,1543,18,3,10,3.0,5.0,41545,b,593,0,4,1,1,True,1,0,0,1
1684,1035,0.3,178,574,1171,3991,12,4,19,14.0,15.0,49672,none,1145,2,1,0,0,False,1,0,1,0
1687,535,0.2,190,398,1775,524,9,3,4,5.0,19.0,24103,none,551,0,7,1,0,False,1,0,0,1
1688,673,0.4,142,1096,1570,3541,18,17,4,13.0,14.0,35982,a,1006,2,5,1,2,True,1,0,0,1
1691,1603,0.5,114,430,1207,1637,17,3,11,1.0,8.0,17656,g,727,2,1,0,3,True,1,0,1,0
1692,1958,0.4,153,1524,1848,3064,7,6,3,6.0,14.0,52444,none,1237,2,0,0,0,False,1,0,0,1
1693,695,0.6,196,1649,1829,2855,16,13,7,18.0,19.0,13008,b,1222,2,1,0,1,False,0,1,0,1
1694,1441,0.5,106,254,954,1393,9,4,4,0.0,12.0,53101,g,869,2,0,0,3,False,0,1,1,0
1695,1470,0.4,138,1790,1988,1633,18,4,4,4.0,10.0,33978,none,1011,2,6,1,0,False,1,0,1,0
1696,1890,0.5,127,1438,1832,2392,10,4,15,4.0,5.0,48617,g,1137,2,3,1,3,False,1,0,0,1
1698,1619,0.9,117,813,1180,464,7,5,16,3.0,9.0,20798,b,801,1,5,0,1,True,1,0,0,1
1699,1002,0.7,180,948,1007,1234,19,13,18,1.0,7.0,45629,none,752,1,6,1,0,True,0,1,0,1
1701,1306,0.4,174,867,1258,2521,6,5,16,2.0,9.0,33559,none,1103,2,2,1,0,True,1,0,1,0
1703,942,0.5,91,754,1532,587,6,3,13,8.0,9.0,27789,b,457,0,3,1,1,False,0,1,1,0
1708,1849,0.5,181,978,1986,3330,14,4,15,1.0,12.0,29546,b,1238,1,6,0,1,True,1,0,0,1
1710,548,0.4,146,657,1657,562,17,14,8,0.0,14.0,56809,a,685,2,3,1,2,False,0,1,1,0
1711,916,0.2,82,1147,1393,1659,11,10,11,0.0,1.0,46807,none,785,2,3,0,0,True,0,1,0,1
1712,1783,0.6,183,910,1566,1816,12,7,7,8.0,11.0,14487,a,932,0,7,0,2,True,1,0,0,1
1713,1083,0.8,156,295,503,1338,16,8,5,2.0,9.0,49471,n,794,2,4,1,4,True,0,1,1,0
1715,1969,0.2,85,332,764,315,16,7,7,5.0,20.0,7831,none,652,2,7,0,0,False,0,1,1,0
1718,637,0.6,194,1080,1289,2725,15,10,7,2.0,6.0,28312,none,721,0,3,0,0,True,1,0,1,0
1719,833,0.3,145,649,1290,586,19,8,19,0.0,2.0,27861,g,755,2,3,0,3,True,1,0,1,0
1721,1174,1.0,147,744,1244,804,17,14,16,7.0,20.0,30264,b,523,0,3,0,1,True,0,1,0,1
1722,1831,0.2,148,437,1113,2460,10,5,18,3.0,14.0,44287,none,992,2,6,2,0,True,1,0,0,1
1723,1002,0.1,146,115,1111,1295,18,15,17,7.0,10.0,27383,b,591,1,0,2,1,False,1,0,1,0
1724,1010,0.9,139,547,957,2625,15,11,12,2.0,3.0,8536,none,755,2,4,1,0,True,0,1,1,0
1725,1117,0.1,177,495,1035,1999,15,9,2,2.0,19.0,21812,b,573,1,1,0,1,True,1,0,1,0
1726,990,0.9,153,1466,1717,2698,11,8,6,3.0,7.0,15415,none,937,1,1,2,0,True,1,0,1,0
1727,1564,0.1,129,117,1115,3742,13,3,13,5.0,16.0,26294,none,1204,2,5,1,0,False,0,1,0,1
1728,1065,0.1,158,760,1722,1193,16,13,20,0.0,3.0,21261,a,770,2,4,2,2,False,1,0,1,0
1729,1982,0.1,129,764,1873,3511,16,14,15,12.0,16.0,23928,a,1159,1,6,1,2,False,0,1,0,1
1734,1285,0.8,199,1791,1896,3966,17,15,2,4.0,7.0,11485,b,1379,2,4,0,1,False,0,1,1,0
1735,753,0.1,121,606,1316,3484,11,10,16,11.0,20.0,48621,none,1125,2,7,0,0,True,1,0,0,1
1737,987,0.5,83,419,736,2757,17,12,15,4.0,8.0,52615,none,1129,2,2,1,0,True,0,1,0,1
1738,511,0.6,136,367,1264,2378,18,3,4,15.0,18.0,24360,none,1014,2,2,0,0,False,1,0,1,0
1739,1044,0.7,104,1230,1263,1794,18,7,19,4.0,5.0,12213,g,903,2,5,1,3,False,0,1,0,1
1741,946,0.1,186,273,891,1637,7,3,6,9.0,10.0,26516,b,636,1,5,1,1,True,1,0,0,1
1743,1673,0.5,182,214,679,3094,12,4,20,2.0,6.0,42823,none,805,0,4,1,0,True,1,0,0,1
1744,731,0.5,130,424,1032,1774,12,8,10,0.0,0.0,28664,none,843,2,7,0,0,True,1,0,1,0
1746,1261,0.3,86,605,1429,1365,9,3,16,3.0,9.0,52314,a,750,2,1,0,2,False,1,0,0,1
1748,936,0.2,129,657,938,2049,12,8,5,5.0,6.0,57572,none,768,2,1,2,0,True,0,1,0,1
1749,1485,0.8,158,371,1023,3241,14,11,11,0.0,1.0,28215,none,1017,2,4,0,0,True,0,1,1,0
1750,1339,0.5,80,833,1441,867,8,3,3,10.0,11.0,21545,none,900,2,3,0,0,True,0,1,1,0
1751,508,0.7,82,102,1195,2175,14,4,14,1.0,9.0,50704,b,645,0,4,1,1,True,1,0,0,1
1752,1938,0.5,121,1299,1935,3497,18,10,18,5.0,9.0,44632,none,1141,0,1,0,0,True,0,1,1,0
1753,995,0.1,104,258,1889,609,11,3,5,1.0,3.0,10741,a,545,1,3,1,2,False,1,0,1,0
1755,1322,0.1,157,443,708,3684,15,8,6,1.0,3.0,35590,none,1314,2,0,2,0,False,1,0,1,0
1756,1864,0.1,181,1279,1793,3586,19,9,8,2.0,6.0,57133,n,1342,0,5,1,4,False,1,0,1,0
1757,1944,0.5,92,313,712,2322,19,8,7,1.0,9.0,26671,g,1275,2,3,0,3,True,1,0,0,1
1758,581,0.2,180,523,565,354,10,4,13,5.0,10.0,56762,a,591,2,1,0,2,False,0,1,0,1
1760,1936,0.1,139,570,1021,1400,17,7,3,2.0,3.0,44439,b,674,0,2,1,1,False,1,0,0,1
1761,1329,0.6,198,380,682,2308,11,10,9,5.0,6.0,23583,none,949,2,7,1,0,True,0,1,0,1
1762,808,0.5,105,119,529,1082,15,5,10,3.0,15.0,46377,b,447,1,7,0,1,True,1,0,1,0
1763,994,0.9,164,296,839,3104,17,7,11,4.0,17.0,40807,none,926,0,1,1,0,False,1,0,1,0
1767,1136,0.5,150,961,1030,3210,10,3,8,15.0,19.0,32730,b,1092,1,5,1,1,True,0,1,0,1
1768,719,0.4,113,431,1727,3990,14,9,12,0.0,9.0,23469,g,917,2,5,0,3,True,0,1,1,0
1769,733,0.3,105,950,1739,984,17,4,9,0.0,10.0,64068,a,522,1,6,0,2,True,1,0,1,0
1771,1230,0.7,111,1960,1963,1622,18,17,16,0.0,2.0,48398,g,1112,2,6,1,3,True,0,1,0,1
